"","VID","yPos","xPos","race","lat","lon"
"26061",21395,251,452,"White",38.97153,-77.09593
"26062",61580,580,231,"White",38.93951,-77.10619
"26063",16738,899,725,"White",38.90849,-77.08322
"26064",65012,1702,765,"White",38.83041,-77.08137
"26065",72325,660,366,"White",38.93173,-77.0999
"26066",80270,888,668,"White",38.90954,-77.08585
"26067",19044,693,755,"White",38.92852,-77.0818
"26068",80132,531,348,"White",38.94426,-77.10076
"26069",79743,734,400,"White",38.92455,-77.09833
"26070",23336,1009,563,"White",38.89779,-77.09076
"26071",13125,722,606,"White",38.92577,-77.08873
"26072",39750,1168,961,"White",38.88237,-77.07222
"26073",62276,221,767,"White",38.97442,-77.08126
"26074",57053,998,745,"White",38.89883,-77.0823
"26075",81572,997,1048,"White",38.89895,-77.06817
"26076",38678,986,529,"White",38.90007,-77.09234
"26077",33971,790,733,"White",38.91913,-77.08283
"26078",69076,659,723,"White",38.93186,-77.08329
"26079",75242,631,392,"White",38.9346,-77.09872
"26080",10731,879,627,"White",38.91042,-77.08775
"26081",39017,818,522,"White",38.91637,-77.09267
"26082",55191,956,525,"White",38.90297,-77.09252
"26083",39149,603,475,"White",38.93732,-77.09486
"26084",22774,1168,972,"White",38.88235,-77.07172
"26085",88491,448,405,"White",38.95237,-77.09808
"26086",30934,357,351,"White",38.96125,-77.1006
"26087",17408,624,213,"White",38.93527,-77.10705
"26088",85318,852,878,"White",38.91306,-77.07607
"26089",84258,1079,1030,"White",38.89097,-77.06901
"26090",32701,683,370,"White",38.92953,-77.09974
"26091",23748,663,764,"White",38.93148,-77.08139
"26092",44692,701,472,"White",38.92774,-77.09496
"26093",46748,987,827,"White",38.89998,-77.07847
"26094",23641,861,569,"White",38.9122,-77.09047
"26095",50707,987,697,"White",38.89995,-77.08453
"26096",39316,1204,1085,"White",38.87887,-77.06644
"26097",25174,898,429,"White",38.90858,-77.09696
"26098",64040,672,762,"White",38.93059,-77.08151
"26099",53601,673,762,"White",38.93049,-77.08148
"26100",75247,1192,856,"White",38.88001,-77.07711
"26101",49415,689,117,"White",38.92894,-77.11149
"26102",47145,385,258,"White",38.95854,-77.10492
"26103",75609,938,718,"White",38.90468,-77.08354
"26104",15071,762,654,"White",38.92184,-77.08651
"26105",14240,152,487,"White",38.98118,-77.09427
"26106",50786,857,664,"White",38.91259,-77.08605
"26107",28531,913,466,"White",38.90719,-77.09526
"26108",38977,946,715,"White",38.90388,-77.08367
"26109",58314,481,481,"White",38.94912,-77.09458
"26110",62286,583,811,"White",38.93929,-77.07921
"26111",66879,586,688,"White",38.93896,-77.08494
"26112",61988,753,696,"White",38.92272,-77.08455
"26113",71923,967,876,"White",38.90189,-77.0762
"26114",72864,624,649,"White",38.93528,-77.08677
"26115",81906,933,406,"White",38.90516,-77.09805
"26116",76979,277,748,"White",38.96904,-77.08213
"26117",43677,665,612,"White",38.93123,-77.08846
"26118",76304,945,427,"White",38.90404,-77.09707
"26119",68197,590,285,"White",38.93859,-77.10367
"26120",89041,919,807,"White",38.9066,-77.07939
"26121",83547,624,734,"White",38.93529,-77.08278
"26122",40466,598,343,"White",38.9378,-77.10096
"26123",30385,555,207,"White",38.94196,-77.10733
"26124",48418,907,586,"White",38.90775,-77.08967
"26125",66827,888,251,"White",38.9096,-77.10526
"26126",89838,773,325,"White",38.92073,-77.10183
"26127",67839,483,374,"White",38.94893,-77.09955
"26128",46215,663,506,"White",38.93144,-77.0934
"26129",79572,469,363,"White",38.95033,-77.10005
"26130",58190,906,597,"White",38.90779,-77.08917
"26131",32177,1163,1008,"White",38.88282,-77.07003
"26132",58496,832,797,"White",38.91504,-77.07986
"26133",27674,909,604,"White",38.9075,-77.08884
"26134",78245,578,179,"White",38.93975,-77.10859
"26135",57229,956,576,"White",38.90299,-77.09012
"26136",81137,503,244,"White",38.94705,-77.10557
"26137",76759,477,164,"White",38.94958,-77.10932
"26138",75667,886,534,"White",38.90979,-77.09207
"26139",30261,966,875,"White",38.90201,-77.07625
"26140",80936,458,243,"White",38.95138,-77.10563
"26141",85964,484,459,"White",38.9489,-77.09559
"26142",88159,787,1070,"White",38.91945,-77.06717
"26143",25915,527,471,"White",38.94471,-77.09501
"26144",22759,685,970,"White",38.92936,-77.07183
"26145",38641,1014,942,"White",38.8973,-77.07311
"26146",48842,646,293,"White",38.93312,-77.10329
"26147",34979,785,366,"White",38.9196,-77.0999
"26148",55587,719,650,"White",38.92601,-77.08671
"26149",28175,757,610,"White",38.92236,-77.08858
"26150",28364,608,567,"White",38.93685,-77.09055
"26151",89661,248,865,"White",38.97187,-77.07667
"26152",45583,859,590,"White",38.91239,-77.08949
"26153",58892,876,445,"White",38.91072,-77.09624
"26154",31672,417,257,"White",38.95542,-77.10498
"26155",76107,628,488,"White",38.9349,-77.09426
"26156",22738,862,661,"White",38.91212,-77.0862
"26157",25903,1296,1075,"White",38.86985,-77.06693
"26158",11612,632,589,"White",38.93446,-77.08954
"26159",62857,699,366,"White",38.92796,-77.09993
"26160",54145,1132,936,"White",38.88588,-77.07339
"26161",53814,1005,574,"White",38.89814,-77.09024
"26162",35623,742,519,"White",38.92377,-77.09277
"26163",67381,1064,938,"White",38.8924,-77.07331
"26164",47202,615,506,"White",38.9361,-77.09337
"26165",40920,648,647,"White",38.93296,-77.08682
"26166",67723,436,458,"White",38.95358,-77.09564
"26167",33399,1042,949,"White",38.8946,-77.07276
"26168",36507,596,262,"White",38.93798,-77.10476
"26169",25933,1529,879,"White",38.84722,-77.07603
"26170",73608,1035,931,"White",38.89527,-77.07361
"26171",79850,878,621,"White",38.91052,-77.08803
"26172",48693,728,333,"White",38.92518,-77.10144
"26173",56953,807,730,"White",38.91748,-77.08299
"26174",40696,1036,949,"White",38.8952,-77.07278
"26175",30226,678,635,"White",38.93002,-77.08742
"26176",73136,1198,811,"White",38.87945,-77.07921
"26177",28022,726,334,"White",38.92536,-77.10139
"26178",38560,678,446,"White",38.93005,-77.09621
"26179",69943,414,240,"White",38.95568,-77.10578
"26180",31629,548,351,"White",38.94263,-77.10059
"26181",84725,268,727,"White",38.96986,-77.0831
"26182",58197,896,714,"White",38.90882,-77.08372
"26183",16461,589,456,"White",38.93866,-77.09572
"26184",11278,744,500,"White",38.9236,-77.09368
"26185",58983,855,745,"White",38.91279,-77.08226
"26186",69967,818,576,"White",38.91634,-77.09016
"26187",13135,500,209,"White",38.94737,-77.10722
"26188",37064,983,536,"White",38.90032,-77.092
"26189",14009,956,957,"White",38.90297,-77.07239
"26190",54300,1014,559,"White",38.8973,-77.09095
"26191",39077,461,198,"White",38.9511,-77.10771
"26192",49334,979,947,"White",38.90075,-77.0729
"26193",18313,1167,1101,"White",38.88243,-77.06573
"26194",19062,637,947,"White",38.93396,-77.07288
"26195",38739,703,377,"White",38.92756,-77.09938
"26196",36636,922,449,"White",38.90631,-77.09604
"26197",65222,896,658,"White",38.90879,-77.08632
"26198",62748,710,481,"White",38.92687,-77.09455
"26199",32131,1009,539,"White",38.89783,-77.09187
"26200",76528,916,354,"White",38.90687,-77.10047
"26201",33069,494,486,"White",38.94786,-77.09432
"26202",19506,855,732,"White",38.91275,-77.08289
"26203",19412,595,427,"White",38.93804,-77.09706
"26204",68394,854,711,"White",38.91292,-77.08385
"26205",18328,928,546,"White",38.90565,-77.09154
"26206",83766,1175,772,"White",38.8816,-77.081
"26207",18523,678,439,"White",38.92999,-77.09651
"26208",21955,934,1063,"White",38.9051,-77.0675
"26209",53787,972,1026,"White",38.90139,-77.06919
"26210",34414,711,534,"White",38.9268,-77.0921
"26211",59813,889,467,"White",38.90944,-77.09523
"26212",88127,800,614,"White",38.91814,-77.08836
"26213",53982,880,435,"White",38.91038,-77.09671
"26214",24085,482,295,"White",38.94905,-77.10322
"26215",80764,634,625,"White",38.93433,-77.08785
"26216",44192,888,688,"White",38.90953,-77.08494
"26217",31912,885,440,"White",38.90986,-77.09648
"26218",16221,365,331,"White",38.96043,-77.10154
"26219",37404,931,809,"White",38.90534,-77.07931
"26220",68335,779,587,"White",38.92017,-77.08961
"26221",25474,930,741,"White",38.90545,-77.08245
"26222",88951,898,390,"White",38.90855,-77.09882
"26223",38344,1061,996,"White",38.89277,-77.07058
"26224",48541,754,341,"White",38.92261,-77.10109
"26225",85869,908,447,"White",38.90764,-77.09613
"26226",37253,606,249,"White",38.93703,-77.10533
"26227",84483,684,89,"White",38.92943,-77.11281
"26228",40048,528,472,"White",38.94457,-77.095
"26229",39389,453,603,"White",38.95188,-77.0889
"26230",32510,890,591,"White",38.90938,-77.08944
"26231",54786,861,801,"White",38.91215,-77.07969
"26232",70574,597,167,"White",38.93786,-77.10916
"26233",25355,902,622,"White",38.90816,-77.088
"26234",10512,1012,534,"White",38.8975,-77.09208
"26235",48524,920,747,"White",38.90649,-77.08218
"26236",89630,754,223,"White",38.92264,-77.10659
"26237",45869,982,553,"White",38.90038,-77.09123
"26238",22280,893,504,"White",38.90911,-77.09349
"26239",64814,875,257,"White",38.91079,-77.10496
"26240",60999,883,411,"White",38.91004,-77.09783
"26241",49997,877,756,"White",38.91067,-77.08175
"26242",69344,1037,788,"White",38.89507,-77.08028
"26243",43290,440,315,"White",38.95313,-77.10228
"26244",41883,902,507,"White",38.90822,-77.09336
"26245",45689,730,737,"White",38.92493,-77.08265
"26246",82509,1071,1078,"White",38.89174,-77.06679
"26247",36441,734,512,"White",38.92454,-77.09311
"26248",74149,739,509,"White",38.92406,-77.09326
"26249",71888,629,516,"White",38.93473,-77.09293
"26250",79478,1189,1067,"White",38.88029,-77.06731
"26251",31332,660,288,"White",38.9318,-77.10355
"26252",89140,515,542,"White",38.94585,-77.09171
"26253",14971,619,158,"White",38.93577,-77.10957
"26254",54042,1173,1000,"White",38.88181,-77.07041
"26255",40665,702,116,"White",38.92767,-77.11155
"26256",85704,924,399,"White",38.90611,-77.09839
"26257",36309,186,452,"White",38.97788,-77.09593
"26258",49328,664,320,"White",38.93136,-77.10203
"26259",80600,248,451,"White",38.97185,-77.09596
"26260",43552,776,571,"White",38.9205,-77.09039
"26261",42867,943,408,"White",38.90426,-77.09796
"26262",70129,885,439,"White",38.90987,-77.09652
"26263",43620,945,962,"White",38.90399,-77.0722
"26264",47648,436,237,"White",38.95359,-77.1059
"26265",12488,901,537,"White",38.9083,-77.09193
"26266",66543,1139,968,"White",38.88516,-77.07192
"26267",24997,700,722,"White",38.92791,-77.08333
"26268",61448,730,327,"White",38.92492,-77.10172
"26269",48772,367,436,"White",38.96025,-77.09666
"26270",34870,851,608,"White",38.91313,-77.08865
"26271",76936,1183,1074,"White",38.88091,-77.06698
"26272",59509,627,649,"White",38.93498,-77.08676
"26273",70480,964,542,"White",38.90216,-77.09173
"26274",58365,689,359,"White",38.92895,-77.10026
"26275",72237,690,114,"White",38.92881,-77.11164
"26276",75457,1128,906,"White",38.8862,-77.07479
"26277",59267,567,374,"White",38.94078,-77.09955
"26278",51174,305,362,"White",38.96634,-77.10012
"26279",88792,890,488,"White",38.90935,-77.09425
"26280",43459,825,852,"White",38.91574,-77.07731
"26281",22409,1162,1074,"White",38.88295,-77.06697
"26282",79266,525,472,"White",38.94488,-77.09499
"26283",40932,271,515,"White",38.96958,-77.09296
"26284",74898,923,742,"White",38.90614,-77.08243
"26285",84010,919,711,"White",38.9066,-77.08385
"26286",39213,972,828,"White",38.90143,-77.07844
"26287",33639,1214,1033,"White",38.87786,-77.0689
"26288",83245,1130,1021,"White",38.88603,-77.06946
"26289",40166,786,728,"White",38.91949,-77.08308
"26290",87718,878,638,"White",38.91054,-77.08724
"26291",56974,757,363,"White",38.92231,-77.10006
"26292",87444,637,280,"White",38.93397,-77.1039
"26293",68587,1080,925,"White",38.89087,-77.0739
"26294",34529,1643,776,"White",38.83609,-77.08082
"26295",36489,1038,958,"White",38.89502,-77.07236
"26296",77447,943,723,"White",38.90424,-77.0833
"26297",32591,1082,1017,"White",38.89074,-77.06964
"26298",31633,733,526,"White",38.92465,-77.09248
"26299",63574,439,397,"White",38.95326,-77.09845
"26300",15957,532,940,"White",38.94421,-77.07319
"26301",66158,630,650,"White",38.93466,-77.08669
"26302",79400,943,728,"White",38.90417,-77.08307
"26303",20539,828,584,"White",38.91543,-77.08977
"26304",57508,884,574,"White",38.90998,-77.09021
"26305",18339,944,422,"White",38.90416,-77.09731
"26306",78353,1489,1131,"White",38.8511,-77.06431
"26307",39298,870,810,"White",38.91129,-77.07924
"26308",47728,221,424,"White",38.97446,-77.0972
"26309",85573,841,626,"White",38.9141,-77.08781
"26310",19681,700,100,"White",38.9279,-77.11228
"26311",86290,443,406,"White",38.95287,-77.09805
"26312",47848,845,792,"White",38.91373,-77.08008
"26313",43710,507,793,"White",38.94661,-77.08003
"26314",32164,606,459,"White",38.93698,-77.09559
"26315",70633,1183,816,"White",38.88089,-77.07896
"26316",84325,332,346,"White",38.96366,-77.10084
"26317",53673,782,588,"White",38.91991,-77.08958
"26318",84205,826,405,"White",38.91564,-77.0981
"26319",76246,627,607,"White",38.93499,-77.08868
"26320",47587,1179,743,"White",38.88124,-77.08237
"26321",78355,64,654,"White",38.98977,-77.0865
"26322",51381,1088,1003,"White",38.89009,-77.07029
"26323",65462,846,234,"White",38.9137,-77.10606
"26324",64566,678,648,"White",38.92997,-77.08679
"26325",51643,721,925,"White",38.92581,-77.07391
"26326",44282,1110,938,"White",38.88793,-77.07328
"26327",64940,850,819,"White",38.91324,-77.07883
"26328",85553,944,703,"White",38.90411,-77.08421
"26329",25259,647,636,"White",38.93304,-77.08736
"26330",24318,772,364,"White",38.92081,-77.10002
"26331",65423,834,656,"White",38.91481,-77.08644
"26332",49007,763,589,"White",38.92174,-77.08954
"26333",56465,846,418,"White",38.91366,-77.09751
"26334",62098,1169,823,"White",38.88223,-77.07865
"26335",12700,592,357,"White",38.93834,-77.10034
"26336",63997,988,684,"White",38.89981,-77.08513
"26337",46180,806,591,"White",38.91756,-77.08946
"26338",83944,1099,987,"White",38.88905,-77.07103
"26339",28408,1122,1003,"White",38.88679,-77.07027
"26340",47200,837,701,"White",38.91452,-77.08432
"26341",15676,340,356,"White",38.96284,-77.10037
"26342",89032,881,628,"White",38.91026,-77.08772
"26343",80694,606,512,"White",38.93704,-77.0931
"26344",67929,624,612,"White",38.93522,-77.08846
"26345",65166,893,580,"White",38.90911,-77.08996
"26346",82464,633,475,"White",38.93442,-77.09485
"26347",18939,1023,1073,"White",38.89643,-77.06704
"26348",44126,1000,554,"White",38.89864,-77.09116
"26349",12468,801,350,"White",38.918,-77.10066
"26350",50732,652,690,"White",38.9325,-77.08485
"26351",29239,1095,966,"White",38.88945,-77.07198
"26352",69278,310,359,"White",38.96578,-77.10023
"26353",71906,863,270,"White",38.91197,-77.10439
"26354",89814,1272,800,"White",38.87222,-77.07974
"26355",45659,400,250,"White",38.95703,-77.10531
"26356",64484,401,390,"White",38.95697,-77.0988
"26357",59459,938,542,"White",38.90471,-77.09174
"26358",55922,367,349,"White",38.96026,-77.1007
"26359",78490,831,210,"White",38.91515,-77.10719
"26360",73181,485,311,"White",38.94878,-77.10248
"26361",26677,951,972,"White",38.90341,-77.07173
"26362",51440,630,296,"White",38.93466,-77.10319
"26363",23351,516,216,"White",38.94572,-77.10691
"26364",37326,1066,924,"White",38.89229,-77.07397
"26365",58899,625,238,"White",38.93517,-77.10586
"26366",83159,792,248,"White",38.91893,-77.10541
"26367",85955,406,329,"White",38.95647,-77.10161
"26368",32457,861,331,"White",38.91223,-77.10154
"26369",61278,968,1002,"White",38.9018,-77.07033
"26370",78706,869,716,"White",38.91139,-77.08362
"26371",86732,655,494,"White",38.93228,-77.09393
"26372",44883,524,461,"White",38.94496,-77.09551
"26373",60527,991,541,"White",38.89955,-77.09175
"26374",71031,512,782,"White",38.94613,-77.08054
"26375",53316,670,628,"White",38.93078,-77.08774
"26376",62508,677,162,"White",38.93014,-77.10941
"26377",64732,1088,939,"White",38.89011,-77.07326
"26378",87320,855,588,"White",38.91274,-77.0896
"26379",53940,1177,883,"White",38.8815,-77.07586
"26380",36831,1048,992,"White",38.89398,-77.0708
"26381",51329,684,707,"White",38.92941,-77.08403
"26382",66857,971,537,"White",38.90148,-77.09197
"26383",68246,777,354,"White",38.92036,-77.10048
"26384",36577,322,388,"White",38.96466,-77.09887
"26385",17743,1043,1072,"White",38.8945,-77.06706
"26386",25613,485,371,"White",38.94875,-77.09968
"26387",86826,821,377,"White",38.91613,-77.09942
"26388",44919,782,307,"White",38.91989,-77.10266
"26389",85558,813,709,"White",38.91689,-77.08393
"26390",28154,362,268,"White",38.96075,-77.10447
"26391",20890,736,317,"White",38.92432,-77.1022
"26392",86430,339,336,"White",38.963,-77.1013
"26393",83146,298,493,"White",38.96693,-77.09402
"26394",71235,211,493,"White",38.97547,-77.09399
"26395",28534,1001,556,"White",38.89862,-77.09107
"26396",22574,841,715,"White",38.91412,-77.08367
"26397",29439,1215,829,"White",38.87771,-77.07835
"26398",23295,1128,1101,"White",38.88618,-77.06572
"26399",24301,525,287,"White",38.94486,-77.10359
"26400",13798,1076,1074,"White",38.89125,-77.06699
"26401",57303,769,364,"White",38.92113,-77.10003
"26402",77848,1028,781,"White",38.89591,-77.08062
"26403",54040,701,505,"White",38.9278,-77.09347
"26404",26276,702,540,"White",38.92769,-77.0918
"26405",51004,764,649,"White",38.9216,-77.08674
"26406",80916,1023,847,"White",38.89645,-77.07753
"26407",70242,918,507,"White",38.90661,-77.09334
"26408",21084,913,689,"White",38.90713,-77.08487
"26409",16388,603,151,"White",38.93725,-77.10993
"26410",80590,225,486,"White",38.9741,-77.09433
"26411",28217,899,537,"White",38.90851,-77.09196
"26412",37494,368,484,"White",38.96014,-77.09442
"26413",29085,697,495,"White",38.9282,-77.0939
"26414",17903,838,668,"White",38.91441,-77.08586
"26415",52724,1018,973,"White",38.89693,-77.07168
"26416",50115,801,204,"White",38.918,-77.10744
"26417",53492,785,346,"White",38.91959,-77.10083
"26418",33043,732,730,"White",38.92473,-77.083
"26419",41310,849,630,"White",38.91338,-77.08763
"26420",73431,867,586,"White",38.91159,-77.08968
"26421",83728,765,639,"White",38.92152,-77.08722
"26422",86496,1120,948,"White",38.88698,-77.07282
"26423",64704,336,460,"White",38.96323,-77.09555
"26424",68847,1092,1006,"White",38.88972,-77.07014
"26425",79728,465,231,"White",38.95068,-77.10618
"26426",16270,886,430,"White",38.90978,-77.09691
"26427",87551,988,828,"White",38.89985,-77.0784
"26428",17452,568,273,"White",38.94069,-77.10426
"26429",49647,272,772,"White",38.96947,-77.08102
"26430",12424,670,368,"White",38.93076,-77.09981
"26431",50892,1184,1050,"White",38.88073,-77.0681
"26432",75320,954,971,"White",38.90311,-77.07177
"26433",23328,363,333,"White",38.96062,-77.10146
"26434",32576,459,176,"White",38.95134,-77.10875
"26435",75024,994,550,"White",38.89928,-77.09137
"26436",30524,858,804,"White",38.91252,-77.07951
"26437",23109,1021,580,"White",38.89665,-77.08994
"26438",67250,420,396,"White",38.95507,-77.09851
"26439",51171,399,763,"White",38.95717,-77.08144
"26440",42871,778,569,"White",38.92026,-77.09045
"26441",89200,891,581,"White",38.9093,-77.08993
"26442",52781,956,1003,"White",38.90298,-77.07025
"26443",34625,236,689,"White",38.973,-77.08488
"26444",11688,900,683,"White",38.90836,-77.08518
"26445",62569,882,362,"White",38.91012,-77.10011
"26446",79590,821,844,"White",38.91607,-77.07767
"26447",20625,1058,951,"White",38.89306,-77.0727
"26448",25923,812,559,"White",38.917,-77.09095
"26449",74137,1128,1048,"White",38.88619,-77.06818
"26450",58111,727,547,"White",38.92526,-77.0915
"26451",65901,796,728,"White",38.91856,-77.08309
"26452",65052,1154,1154,"White",38.88374,-77.06325
"26453",45779,847,374,"White",38.91358,-77.09953
"26454",24718,1160,908,"White",38.88314,-77.07471
"26455",40361,1032,774,"White",38.89555,-77.08093
"26456",78185,329,333,"White",38.96394,-77.10145
"26457",51172,615,513,"White",38.93609,-77.09309
"26458",67519,478,204,"White",38.94951,-77.10745
"26459",85905,711,536,"White",38.92681,-77.09199
"26460",61809,886,736,"White",38.90977,-77.08267
"26461",56174,787,394,"White",38.91937,-77.09861
"26462",30667,1000,537,"White",38.89868,-77.09194
"26463",45459,921,613,"White",38.90633,-77.08843
"26464",33686,610,293,"White",38.93662,-77.10332
"26465",49061,1019,978,"White",38.89678,-77.07145
"26466",57887,647,972,"White",38.93298,-77.07172
"26467",34042,1118,973,"White",38.88715,-77.07168
"26468",78344,959,822,"White",38.90268,-77.07869
"26469",39672,1024,925,"White",38.89634,-77.07392
"26470",15481,701,363,"White",38.92777,-77.10006
"26471",61913,903,589,"White",38.90808,-77.08951
"26472",83214,882,452,"White",38.91016,-77.0959
"26473",49076,696,333,"White",38.92826,-77.10143
"26474",45974,531,679,"White",38.94432,-77.08536
"26475",80448,1172,907,"White",38.88195,-77.07474
"26476",21192,599,433,"White",38.93769,-77.09679
"26477",20140,812,848,"White",38.91697,-77.07749
"26478",10623,393,413,"White",38.95777,-77.0977
"26479",76826,592,234,"White",38.93839,-77.10606
"26480",79781,1111,1011,"White",38.88791,-77.06988
"26481",28807,652,290,"White",38.93258,-77.10346
"26482",88235,610,739,"White",38.93665,-77.08254
"26483",19091,465,197,"White",38.95069,-77.10779
"26484",14903,547,245,"White",38.94278,-77.10552
"26485",83515,909,733,"White",38.90753,-77.08285
"26486",33879,611,503,"White",38.93648,-77.09352
"26487",40393,492,472,"White",38.94807,-77.09496
"26488",62881,1033,781,"White",38.89546,-77.08061
"26489",80838,872,458,"White",38.91116,-77.09564
"26490",39541,573,166,"White",38.94018,-77.1092
"26491",82656,645,364,"White",38.93318,-77.10001
"26492",13818,715,634,"White",38.92636,-77.08745
"26493",80103,902,441,"White",38.90821,-77.09643
"26494",12346,595,488,"White",38.93805,-77.09422
"26495",32287,942,555,"White",38.90436,-77.09111
"26496",50372,609,379,"White",38.9367,-77.09929
"26497",43258,297,454,"White",38.9671,-77.0958
"26498",53751,630,884,"White",38.93472,-77.0758
"26499",49527,867,695,"White",38.91164,-77.08459
"26500",66312,714,277,"White",38.92649,-77.10405
"26501",64650,530,288,"White",38.9444,-77.10354
"26502",56651,604,456,"White",38.93717,-77.09573
"26503",46530,980,560,"White",38.90058,-77.0909
"26504",64260,942,437,"White",38.90427,-77.0966
"26505",22938,802,615,"White",38.91797,-77.08831
"26506",85990,1621,797,"White",38.83825,-77.07986
"26507",42973,1196,1025,"White",38.87964,-77.06925
"26508",23101,708,151,"White",38.9271,-77.10992
"26509",35481,721,612,"White",38.92584,-77.08846
"26510",52700,959,571,"White",38.90265,-77.09038
"26511",28316,665,287,"White",38.93131,-77.10361
"26512",47173,440,376,"White",38.95311,-77.09944
"26513",45933,90,625,"White",38.98716,-77.08788
"26514",85319,915,680,"White",38.90696,-77.08528
"26515",58728,715,521,"White",38.92641,-77.09271
"26516",87659,910,735,"White",38.90741,-77.08274
"26517",52875,859,477,"White",38.91236,-77.09473
"26518",78708,1012,569,"White",38.89749,-77.09045
"26519",48147,463,425,"White",38.95097,-77.09715
"26520",65142,745,301,"White",38.9235,-77.10296
"26521",76837,1188,1065,"White",38.88037,-77.06741
"26522",40682,988,575,"White",38.89983,-77.0902
"26523",70210,894,588,"White",38.90896,-77.08957
"26524",79854,787,208,"White",38.91944,-77.10728
"26525",50498,908,504,"White",38.90762,-77.0935
"26526",31660,481,197,"White",38.94915,-77.10778
"26527",87492,853,830,"White",38.91298,-77.07835
"26528",56983,731,536,"White",38.92481,-77.092
"26529",86300,931,724,"White",38.90543,-77.08324
"26530",76347,678,91,"White",38.93004,-77.11269
"26531",58465,555,468,"White",38.94193,-77.09516
"26532",74426,921,435,"White",38.9064,-77.09669
"26533",29725,764,601,"White",38.92166,-77.08899
"26534",32553,966,538,"White",38.90197,-77.09189
"26535",33082,865,881,"White",38.91185,-77.07594
"26536",43045,1073,1020,"White",38.89161,-77.06948
"26537",79168,692,367,"White",38.92869,-77.09986
"26538",30899,1426,1251,"White",38.85725,-77.05875
"26539",80819,907,291,"White",38.90775,-77.10341
"26540",61989,1013,852,"White",38.89741,-77.07729
"26541",29416,827,373,"White",38.91549,-77.09956
"26542",82791,887,366,"White",38.90966,-77.09993
"26543",43589,647,332,"White",38.93302,-77.10151
"26544",62779,223,448,"White",38.97425,-77.09609
"26545",42496,348,355,"White",38.96206,-77.10044
"26546",24960,851,534,"White",38.91321,-77.09209
"26547",58721,1034,1017,"White",38.89532,-77.06961
"26548",75892,920,680,"White",38.90646,-77.08532
"26549",63003,971,982,"White",38.9015,-77.07125
"26550",55317,576,446,"White",38.93994,-77.09617
"26551",70000,940,798,"White",38.90447,-77.07981
"26552",64512,923,388,"White",38.90614,-77.0989
"26553",45994,1161,974,"White",38.88297,-77.0716
"26554",67331,775,338,"White",38.92054,-77.10122
"26555",84912,1020,1008,"White",38.89677,-77.07005
"26556",36262,662,506,"White",38.93157,-77.09341
"26557",25135,897,690,"White",38.90872,-77.08482
"26558",84352,495,290,"White",38.9478,-77.10346
"26559",32519,917,419,"White",38.90678,-77.09744
"26560",29301,475,229,"White",38.94977,-77.10628
"26561",11412,523,505,"White",38.94507,-77.09347
"26562",19300,446,406,"White",38.95253,-77.09805
"26563",75290,943,431,"White",38.90425,-77.0969
"26564",57298,599,217,"White",38.9377,-77.10686
"26565",78962,510,312,"White",38.94631,-77.10242
"26566",26230,1019,748,"White",38.89686,-77.08212
"26567",57144,885,258,"White",38.90986,-77.10495
"26568",75738,711,519,"White",38.92684,-77.09282
"26569",36314,604,488,"White",38.93723,-77.09422
"26570",71265,866,361,"White",38.9117,-77.10013
"26571",17636,817,622,"White",38.9165,-77.08801
"26572",76009,1055,931,"White",38.89335,-77.0736
"26573",45279,474,172,"White",38.94981,-77.10894
"26574",48328,626,277,"White",38.93506,-77.10406
"26575",68921,474,805,"White",38.94989,-77.0795
"26576",79107,407,463,"White",38.95632,-77.09539
"26577",48141,304,761,"White",38.96635,-77.08153
"26578",59648,880,708,"White",38.91038,-77.08401
"26579",73565,256,421,"White",38.97102,-77.09734
"26580",74238,1199,827,"White",38.87936,-77.07848
"26581",60955,347,650,"White",38.96221,-77.08671
"26582",40841,706,640,"White",38.92727,-77.08716
"26583",25510,704,313,"White",38.92743,-77.10239
"26584",11888,498,283,"White",38.94751,-77.10377
"26585",53354,875,682,"White",38.91081,-77.0852
"26586",24420,622,752,"White",38.93541,-77.08195
"26587",52393,460,223,"White",38.95123,-77.10658
"26588",78378,897,741,"White",38.90867,-77.08247
"26589",83220,691,357,"White",38.92878,-77.10034
"26590",22402,347,650,"White",38.9622,-77.08668
"26591",72081,979,1063,"White",38.90069,-77.06749
"26592",80525,494,486,"White",38.94794,-77.09433
"26593",46342,716,516,"White",38.92631,-77.09293
"26594",84858,342,355,"White",38.9627,-77.10042
"26595",75219,739,525,"White",38.9241,-77.09252
"26596",27872,1094,954,"White",38.88952,-77.07256
"26597",11731,1218,906,"White",38.87742,-77.0748
"26598",10289,329,404,"White",38.96394,-77.09815
"26599",56481,631,681,"White",38.93454,-77.08527
"26600",45811,711,530,"White",38.92678,-77.0923
"26601",29183,239,693,"White",38.97269,-77.0847
"26602",19873,1036,1034,"White",38.89521,-77.06881
"26603",69035,352,315,"White",38.96174,-77.10229
"26604",35397,769,317,"White",38.92115,-77.10217
"26605",19195,801,726,"White",38.91801,-77.08317
"26606",63381,716,533,"White",38.92628,-77.09213
"26607",44927,707,314,"White",38.92723,-77.10235
"26608",42422,774,571,"White",38.92069,-77.0904
"26609",47596,225,499,"White",38.97411,-77.09372
"26610",39002,716,629,"White",38.9263,-77.08769
"26611",45036,953,525,"White",38.90322,-77.09253
"26612",16297,743,505,"White",38.92372,-77.09345
"26613",13539,895,464,"White",38.90891,-77.09534
"26614",28059,10,632,"White",38.99498,-77.08755
