yPos,xPos,race,lat,lon,age
516,304,White,38.94576,-77.10277,68
251,452,White,38.97153,-77.09593,67
580,231,White,38.93951,-77.10619,71
899,725,White,38.90849,-77.08322,95
1702,765,White,38.83041,-77.08137,63
660,366,White,38.93173,-77.0999,64
888,668,White,38.90954,-77.08585,62
693,755,White,38.92852,-77.0818,63
531,348,White,38.94426,-77.10076,69
734,400,White,38.92455,-77.09833,60
1009,563,White,38.89779,-77.09076,29
722,606,White,38.92577,-77.08873,67
1168,961,White,38.88237,-77.07222,70
221,767,White,38.97442,-77.08126,71
998,745,White,38.89883,-77.0823,69
997,1048,White,38.89895,-77.06817,71
986,529,White,38.90007,-77.09234,60
790,733,White,38.91913,-77.08283,70
659,723,White,38.93186,-77.08329,63
631,392,White,38.9346,-77.09872,55
879,627,White,38.91042,-77.08775,51
818,522,White,38.91637,-77.09267,31
956,525,White,38.90297,-77.09252,56
603,475,White,38.93732,-77.09486,75
1168,972,White,38.88235,-77.07172,73
448,405,White,38.95237,-77.09808,63
357,351,White,38.96125,-77.1006,66
624,213,White,38.93527,-77.10705,72
852,878,White,38.91306,-77.07607,62
1079,1030,White,38.89097,-77.06901,65
683,370,White,38.92953,-77.09974,56
663,764,White,38.93148,-77.08139,68
701,472,White,38.92774,-77.09496,50
987,827,White,38.89998,-77.07847,69
861,569,White,38.9122,-77.09047,67
987,697,White,38.89995,-77.08453,59
1204,1085,White,38.87887,-77.06644,56
898,429,White,38.90858,-77.09696,73
672,762,White,38.93059,-77.08151,24
673,762,White,38.93049,-77.08148,62
1192,856,White,38.88001,-77.07711,69
689,117,White,38.92894,-77.11149,75
385,258,White,38.95854,-77.10492,69
938,718,White,38.90468,-77.08354,60
762,654,White,38.92184,-77.08651,57
152,487,White,38.98118,-77.09427,64
857,664,White,38.91259,-77.08605,61
913,466,White,38.90719,-77.09526,53
946,715,White,38.90388,-77.08367,80
481,481,White,38.94912,-77.09458,63
583,811,White,38.93929,-77.07921,65
586,688,White,38.93896,-77.08494,62
753,696,White,38.92272,-77.08455,71
967,876,White,38.90189,-77.0762,59
624,649,White,38.93528,-77.08677,65
933,406,White,38.90516,-77.09805,67
277,748,White,38.96904,-77.08213,63
665,612,White,38.93123,-77.08846,56
945,427,White,38.90404,-77.09707,27
590,285,White,38.93859,-77.10367,72
919,807,White,38.9066,-77.07939,61
624,734,White,38.93529,-77.08278,60
598,343,White,38.9378,-77.10096,92
555,207,White,38.94196,-77.10733,90
907,586,White,38.90775,-77.08967,77
888,251,White,38.9096,-77.10526,68
773,325,White,38.92073,-77.10183,64
483,374,White,38.94893,-77.09955,71
663,506,White,38.93144,-77.0934,68
469,363,White,38.95033,-77.10005,69
906,597,White,38.90779,-77.08917,66
1163,1008,White,38.88282,-77.07003,73
832,797,White,38.91504,-77.07986,61
909,604,White,38.9075,-77.08884,71
578,179,White,38.93975,-77.10859,63
956,576,White,38.90299,-77.09012,69
503,244,White,38.94705,-77.10557,38
477,164,White,38.94958,-77.10932,65
886,534,White,38.90979,-77.09207,34
966,875,White,38.90201,-77.07625,65
458,243,White,38.95138,-77.10563,44
484,459,White,38.9489,-77.09559,68
787,1070,White,38.91945,-77.06717,70
527,471,White,38.94471,-77.09501,58
685,970,White,38.92936,-77.07183,70
1014,942,White,38.8973,-77.07311,65
646,293,White,38.93312,-77.10329,64
785,366,White,38.9196,-77.0999,71
719,650,White,38.92601,-77.08671,76
757,610,White,38.92236,-77.08858,73
608,567,White,38.93685,-77.09055,63
248,865,White,38.97187,-77.07667,53
859,590,White,38.91239,-77.08949,77
876,445,White,38.91072,-77.09624,53
417,257,White,38.95542,-77.10498,68
628,488,White,38.9349,-77.09426,52
862,661,White,38.91212,-77.0862,61
1296,1075,White,38.86985,-77.06693,69
632,589,White,38.93446,-77.08954,65
699,366,White,38.92796,-77.09993,70
1132,936,White,38.88588,-77.07339,53
1005,574,White,38.89814,-77.09024,65
742,519,White,38.92377,-77.09277,68
1064,938,White,38.8924,-77.07331,55
615,506,White,38.9361,-77.09337,51
648,647,White,38.93296,-77.08682,59
436,458,White,38.95358,-77.09564,61
1042,949,White,38.8946,-77.07276,77
596,262,White,38.93798,-77.10476,61
1529,879,White,38.84722,-77.07603,63
1035,931,White,38.89527,-77.07361,27
878,621,White,38.91052,-77.08803,70
728,333,White,38.92518,-77.10144,73
807,730,White,38.91748,-77.08299,70
1036,949,White,38.8952,-77.07278,63
678,635,White,38.93002,-77.08742,75
1198,811,White,38.87945,-77.07921,69
726,334,White,38.92536,-77.10139,76
678,446,White,38.93005,-77.09621,66
414,240,White,38.95568,-77.10578,67
548,351,White,38.94263,-77.10059,70
268,727,White,38.96986,-77.0831,69
896,714,White,38.90882,-77.08372,57
589,456,White,38.93866,-77.09572,97
744,500,White,38.9236,-77.09368,60
855,745,White,38.91279,-77.08226,78
818,576,White,38.91634,-77.09016,54
500,209,White,38.94737,-77.10722,45
983,536,White,38.90032,-77.092,83
956,957,White,38.90297,-77.07239,62
1014,559,White,38.8973,-77.09095,70
461,198,White,38.9511,-77.10771,74
979,947,White,38.90075,-77.0729,71
1167,1101,White,38.88243,-77.06573,50
637,947,White,38.93396,-77.07288,60
703,377,White,38.92756,-77.09938,67
922,449,White,38.90631,-77.09604,67
896,658,White,38.90879,-77.08632,67
710,481,White,38.92687,-77.09455,74
1009,539,White,38.89783,-77.09187,59
916,354,White,38.90687,-77.10047,66
494,486,White,38.94786,-77.09432,48
855,732,White,38.91275,-77.08289,67
595,427,White,38.93804,-77.09706,77
854,711,White,38.91292,-77.08385,64
928,546,White,38.90565,-77.09154,57
1175,772,White,38.8816,-77.081,68
678,439,White,38.92999,-77.09651,72
934,1063,White,38.9051,-77.0675,60
972,1026,White,38.90139,-77.06919,59
711,534,White,38.9268,-77.0921,58
889,467,White,38.90944,-77.09523,56
800,614,White,38.91814,-77.08836,64
880,435,White,38.91038,-77.09671,67
482,295,White,38.94905,-77.10322,82
634,625,White,38.93433,-77.08785,56
888,688,White,38.90953,-77.08494,67
885,440,White,38.90986,-77.09648,63
365,331,White,38.96043,-77.10154,64
931,809,White,38.90534,-77.07931,71
779,587,White,38.92017,-77.08961,74
930,741,White,38.90545,-77.08245,52
898,390,White,38.90855,-77.09882,53
1061,996,White,38.89277,-77.07058,70
754,341,White,38.92261,-77.10109,64
908,447,White,38.90764,-77.09613,65
606,249,White,38.93703,-77.10533,62
684,89,White,38.92943,-77.11281,72
528,472,White,38.94457,-77.095,54
453,603,White,38.95188,-77.0889,67
890,591,White,38.90938,-77.08944,78
861,801,White,38.91215,-77.07969,76
597,167,White,38.93786,-77.10916,78
902,622,White,38.90816,-77.088,59
1012,534,White,38.8975,-77.09208,72
920,747,White,38.90649,-77.08218,59
754,223,White,38.92264,-77.10659,64
982,553,White,38.90038,-77.09123,63
893,504,White,38.90911,-77.09349,64
875,257,White,38.91079,-77.10496,69
883,411,White,38.91004,-77.09783,62
877,756,White,38.91067,-77.08175,64
1037,788,White,38.89507,-77.08028,67
440,315,White,38.95313,-77.10228,58
902,507,White,38.90822,-77.09336,60
730,737,White,38.92493,-77.08265,52
1071,1078,White,38.89174,-77.06679,51
734,512,White,38.92454,-77.09311,27
739,509,White,38.92406,-77.09326,70
629,516,White,38.93473,-77.09293,73
1189,1067,White,38.88029,-77.06731,55
660,288,White,38.9318,-77.10355,47
515,542,White,38.94585,-77.09171,74
619,158,White,38.93577,-77.10957,67
1173,1000,White,38.88181,-77.07041,76
702,116,White,38.92767,-77.11155,91
924,399,White,38.90611,-77.09839,69
186,452,White,38.97788,-77.09593,71
664,320,White,38.93136,-77.10203,72
248,451,White,38.97185,-77.09596,65
776,571,White,38.9205,-77.09039,66
943,408,White,38.90426,-77.09796,63
885,439,White,38.90987,-77.09652,67
945,962,White,38.90399,-77.0722,67
436,237,White,38.95359,-77.1059,63
901,537,White,38.9083,-77.09193,68
1139,968,White,38.88516,-77.07192,60
700,722,White,38.92791,-77.08333,64
730,327,White,38.92492,-77.10172,65
367,436,White,38.96025,-77.09666,71
851,608,White,38.91313,-77.08865,57
1183,1074,White,38.88091,-77.06698,66
627,649,White,38.93498,-77.08676,75
964,542,White,38.90216,-77.09173,67
689,359,White,38.92895,-77.10026,54
690,114,White,38.92881,-77.11164,67
1128,906,White,38.8862,-77.07479,52
567,374,White,38.94078,-77.09955,75
305,362,White,38.96634,-77.10012,71
890,488,White,38.90935,-77.09425,68
825,852,White,38.91574,-77.07731,60
1162,1074,White,38.88295,-77.06697,69
525,472,White,38.94488,-77.09499,67
271,515,White,38.96958,-77.09296,65
923,742,White,38.90614,-77.08243,55
919,711,White,38.9066,-77.08385,63
972,828,White,38.90143,-77.07844,60
1214,1033,White,38.87786,-77.0689,54
1130,1021,White,38.88603,-77.06946,71
786,728,White,38.91949,-77.08308,62
878,638,White,38.91054,-77.08724,66
757,363,White,38.92231,-77.10006,73
637,280,White,38.93397,-77.1039,65
1080,925,White,38.89087,-77.0739,70
1643,776,White,38.83609,-77.08082,65
1038,958,White,38.89502,-77.07236,67
943,723,White,38.90424,-77.0833,63
1082,1017,White,38.89074,-77.06964,64
733,526,White,38.92465,-77.09248,51
439,397,White,38.95326,-77.09845,71
532,940,White,38.94421,-77.07319,61
630,650,White,38.93466,-77.08669,63
943,728,White,38.90417,-77.08307,65
828,584,White,38.91543,-77.08977,45
884,574,White,38.90998,-77.09021,62
944,422,White,38.90416,-77.09731,74
1489,1131,White,38.8511,-77.06431,70
870,810,White,38.91129,-77.07924,69
221,424,White,38.97446,-77.0972,49
841,626,White,38.9141,-77.08781,63
700,100,White,38.9279,-77.11228,66
443,406,White,38.95287,-77.09805,66
845,792,White,38.91373,-77.08008,63
507,793,White,38.94661,-77.08003,69
606,459,White,38.93698,-77.09559,68
1183,816,White,38.88089,-77.07896,66
332,346,White,38.96366,-77.10084,54
782,588,White,38.91991,-77.08958,63
826,405,White,38.91564,-77.0981,68
627,607,White,38.93499,-77.08868,54
1179,743,White,38.88124,-77.08237,22
64,654,White,38.98977,-77.0865,63
1088,1003,White,38.89009,-77.07029,66
846,234,White,38.9137,-77.10606,62
678,648,White,38.92997,-77.08679,69
721,925,White,38.92581,-77.07391,69
1110,938,White,38.88793,-77.07328,61
850,819,White,38.91324,-77.07883,70
944,703,White,38.90411,-77.08421,53
647,636,White,38.93304,-77.08736,69
772,364,White,38.92081,-77.10002,63
834,656,White,38.91481,-77.08644,71
763,589,White,38.92174,-77.08954,58
846,418,White,38.91366,-77.09751,62
1169,823,White,38.88223,-77.07865,65
592,357,White,38.93834,-77.10034,75
988,684,White,38.89981,-77.08513,77
806,591,White,38.91756,-77.08946,61
1099,987,White,38.88905,-77.07103,62
1122,1003,White,38.88679,-77.07027,60
837,701,White,38.91452,-77.08432,65
340,356,White,38.96284,-77.10037,54
881,628,White,38.91026,-77.08772,63
606,512,White,38.93704,-77.0931,67
624,612,White,38.93522,-77.08846,82
893,580,White,38.90911,-77.08996,61
633,475,White,38.93442,-77.09485,76
1023,1073,White,38.89643,-77.06704,65
1000,554,White,38.89864,-77.09116,66
801,350,White,38.918,-77.10066,98
652,690,White,38.9325,-77.08485,72
1095,966,White,38.88945,-77.07198,69
310,359,White,38.96578,-77.10023,75
863,270,White,38.91197,-77.10439,60
1272,800,White,38.87222,-77.07974,71
400,250,White,38.95703,-77.10531,66
401,390,White,38.95697,-77.0988,74
938,542,White,38.90471,-77.09174,53
367,349,White,38.96026,-77.1007,62
831,210,White,38.91515,-77.10719,59
485,311,White,38.94878,-77.10248,54
951,972,White,38.90341,-77.07173,66
630,296,White,38.93466,-77.10319,61
516,216,White,38.94572,-77.10691,64
1066,924,White,38.89229,-77.07397,55
625,238,White,38.93517,-77.10586,69
792,248,White,38.91893,-77.10541,64
406,329,White,38.95647,-77.10161,52
861,331,White,38.91223,-77.10154,56
968,1002,White,38.9018,-77.07033,75
869,716,White,38.91139,-77.08362,96
655,494,White,38.93228,-77.09393,77
524,461,White,38.94496,-77.09551,63
991,541,White,38.89955,-77.09175,60
512,782,White,38.94613,-77.08054,80
670,628,White,38.93078,-77.08774,75
677,162,White,38.93014,-77.10941,67
1088,939,White,38.89011,-77.07326,62
855,588,White,38.91274,-77.0896,67
1177,883,White,38.8815,-77.07586,69
1048,992,White,38.89398,-77.0708,67
684,707,White,38.92941,-77.08403,69
971,537,White,38.90148,-77.09197,70
777,354,White,38.92036,-77.10048,66
322,388,White,38.96466,-77.09887,61
1043,1072,White,38.8945,-77.06706,55
485,371,White,38.94875,-77.09968,69
821,377,White,38.91613,-77.09942,57
782,307,White,38.91989,-77.10266,71
813,709,White,38.91689,-77.08393,70
362,268,White,38.96075,-77.10447,65
736,317,White,38.92432,-77.1022,51
339,336,White,38.963,-77.1013,63
298,493,White,38.96693,-77.09402,63
211,493,White,38.97547,-77.09399,70
1001,556,White,38.89862,-77.09107,62
841,715,White,38.91412,-77.08367,65
1215,829,White,38.87771,-77.07835,32
1128,1101,White,38.88618,-77.06572,48
525,287,White,38.94486,-77.10359,57
1076,1074,White,38.89125,-77.06699,71
769,364,White,38.92113,-77.10003,63
1028,781,White,38.89591,-77.08062,65
701,505,White,38.9278,-77.09347,70
702,540,White,38.92769,-77.0918,62
764,649,White,38.9216,-77.08674,65
1023,847,White,38.89645,-77.07753,77
918,507,White,38.90661,-77.09334,97
913,689,White,38.90713,-77.08487,58
603,151,White,38.93725,-77.10993,94
225,486,White,38.9741,-77.09433,66
899,537,White,38.90851,-77.09196,68
368,484,White,38.96014,-77.09442,56
697,495,White,38.9282,-77.0939,61
838,668,White,38.91441,-77.08586,63
1018,973,White,38.89693,-77.07168,54
801,204,White,38.918,-77.10744,64
785,346,White,38.91959,-77.10083,73
732,730,White,38.92473,-77.083,59
849,630,White,38.91338,-77.08763,63
867,586,White,38.91159,-77.08968,69
765,639,White,38.92152,-77.08722,66
1120,948,White,38.88698,-77.07282,73
336,460,White,38.96323,-77.09555,74
1092,1006,White,38.88972,-77.07014,64
465,231,White,38.95068,-77.10618,62
886,430,White,38.90978,-77.09691,83
988,828,White,38.89985,-77.0784,68
568,273,White,38.94069,-77.10426,68
272,772,White,38.96947,-77.08102,52
670,368,White,38.93076,-77.09981,56
1184,1050,White,38.88073,-77.0681,68
954,971,White,38.90311,-77.07177,62
363,333,White,38.96062,-77.10146,25
459,176,White,38.95134,-77.10875,59
994,550,White,38.89928,-77.09137,64
858,804,White,38.91252,-77.07951,62
1021,580,White,38.89665,-77.08994,64
420,396,White,38.95507,-77.09851,64
399,763,White,38.95717,-77.08144,71
778,569,White,38.92026,-77.09045,61
891,581,White,38.9093,-77.08993,65
956,1003,White,38.90298,-77.07025,61
236,689,White,38.973,-77.08488,64
900,683,White,38.90836,-77.08518,62
882,362,White,38.91012,-77.10011,68
821,844,White,38.91607,-77.07767,55
1058,951,White,38.89306,-77.0727,69
812,559,White,38.917,-77.09095,65
1128,1048,White,38.88619,-77.06818,63
727,547,White,38.92526,-77.0915,65
796,728,White,38.91856,-77.08309,65
1154,1154,White,38.88374,-77.06325,39
847,374,White,38.91358,-77.09953,68
1160,908,White,38.88314,-77.07471,60
1032,774,White,38.89555,-77.08093,65
329,333,White,38.96394,-77.10145,62
615,513,White,38.93609,-77.09309,52
478,204,White,38.94951,-77.10745,65
711,536,White,38.92681,-77.09199,71
886,736,White,38.90977,-77.08267,67
787,394,White,38.91937,-77.09861,73
1000,537,White,38.89868,-77.09194,69
921,613,White,38.90633,-77.08843,70
610,293,White,38.93662,-77.10332,22
1019,978,White,38.89678,-77.07145,31
647,972,White,38.93298,-77.07172,50
1118,973,White,38.88715,-77.07168,63
959,822,White,38.90268,-77.07869,67
1024,925,White,38.89634,-77.07392,54
701,363,White,38.92777,-77.10006,68
903,589,White,38.90808,-77.08951,72
882,452,White,38.91016,-77.0959,60
696,333,White,38.92826,-77.10143,67
531,679,White,38.94432,-77.08536,61
1172,907,White,38.88195,-77.07474,56
599,433,White,38.93769,-77.09679,72
812,848,White,38.91697,-77.07749,67
393,413,White,38.95777,-77.0977,69
592,234,White,38.93839,-77.10606,70
1111,1011,White,38.88791,-77.06988,69
652,290,White,38.93258,-77.10346,44
610,739,White,38.93665,-77.08254,53
465,197,White,38.95069,-77.10779,66
547,245,White,38.94278,-77.10552,58
909,733,White,38.90753,-77.08285,60
611,503,White,38.93648,-77.09352,45
492,472,White,38.94807,-77.09496,68
1033,781,White,38.89546,-77.08061,68
872,458,White,38.91116,-77.09564,69
573,166,White,38.94018,-77.1092,69
645,364,White,38.93318,-77.10001,63
715,634,White,38.92636,-77.08745,70
902,441,White,38.90821,-77.09643,66
595,488,White,38.93805,-77.094220000000007,41
942,555,White,38.90436,-77.09111,65
609,379,White,38.9367,-77.09929,73
297,454,White,38.9671,-77.0958,74
630,884,White,38.93472,-77.0758,82
867,695,White,38.91164,-77.08459,53
714,277,White,38.92649,-77.10405,68
530,288,White,38.9444,-77.10354,66
604,456,White,38.93717,-77.09573,70
980,560,White,38.90058,-77.0909,53
942,437,White,38.90427,-77.0966,55
802,615,White,38.91797,-77.08831,63
1621,797,White,38.83825,-77.07986,72
1196,1025,White,38.87964,-77.06925,68
708,151,White,38.9271,-77.10992,69
721,612,White,38.92584,-77.08846,68
959,571,White,38.90265,-77.09038,79
665,287,White,38.93131,-77.10361,48
440,376,White,38.95311,-77.09944,68
90,625,White,38.98716,-77.08788,66
915,680,White,38.90696,-77.08528,62
715,521,White,38.92641,-77.09271,41
910,735,White,38.90741,-77.08274,72
859,477,White,38.91236,-77.09473,63
1012,569,White,38.89749,-77.09045,50
463,425,White,38.95097,-77.09715,62
745,301,White,38.9235,-77.10296,66
1188,1065,White,38.88037,-77.06741,61
988,575,White,38.89983,-77.0902,68
894,588,White,38.90896,-77.08957,57
787,208,White,38.91944,-77.10728,68
908,504,White,38.90762,-77.0935,65
481,197,White,38.94915,-77.10778,62
853,830,White,38.91298,-77.07835,58
731,536,White,38.92481,-77.092,66
931,724,White,38.90543,-77.08324,54
678,91,White,38.93004,-77.11269,67
555,468,White,38.94193,-77.09516,44
921,435,White,38.9064,-77.09669,73
764,601,White,38.92166,-77.08899,56
966,538,White,38.90197,-77.09189,79
865,881,White,38.91185,-77.07594,49
1073,1020,White,38.89161,-77.06948,68
692,367,White,38.92869,-77.09986,67
1426,1251,White,38.85725,-77.05875,64
907,291,White,38.90775,-77.10341,62
1013,852,White,38.89741,-77.07729,73
827,373,White,38.91549,-77.09956,65
887,366,White,38.90966,-77.09993,61
647,332,White,38.93302,-77.10151,61
223,448,White,38.97425,-77.09609,51
348,355,White,38.96206,-77.10044,73
851,534,White,38.91321,-77.09209,58
1034,1017,White,38.89532,-77.06961,51
920,680,White,38.90646,-77.08532,69
971,982,White,38.9015,-77.07125,78
576,446,White,38.93994,-77.09617,63
940,798,White,38.90447,-77.07981,71
923,388,White,38.90614,-77.0989,39
1161,974,White,38.88297,-77.0716,72
775,338,White,38.92054,-77.10122,55
1020,1008,White,38.89677,-77.07005,63
662,506,White,38.93157,-77.09341,71
897,690,White,38.90872,-77.08482,52
495,290,White,38.9478,-77.10346,64
917,419,White,38.90678,-77.09744,69
475,229,White,38.94977,-77.10628,70
523,505,White,38.94507,-77.09347,72
446,406,White,38.95253,-77.09805,62
943,431,White,38.90425,-77.0969,72
599,217,White,38.9377,-77.10686,68
510,312,White,38.94631,-77.10242,59
1019,748,White,38.89686,-77.08212,57
885,258,White,38.90986,-77.10495,71
711,519,White,38.92684,-77.09282,65
604,488,White,38.93723,-77.094220000000007,68
866,361,White,38.9117,-77.10013,73
817,622,White,38.9165,-77.08801,62
1055,931,White,38.89335,-77.0736,62
474,172,White,38.94981,-77.10894,70
626,277,White,38.93506,-77.10406,49
474,805,White,38.94989,-77.0795,63
407,463,White,38.95632,-77.09539,64
304,761,White,38.96635,-77.08153,69
880,708,White,38.91038,-77.08401,71
256,421,White,38.97102,-77.09734,70
1199,827,White,38.87936,-77.07848,50
347,650,White,38.96221,-77.08671,58
706,640,White,38.92727,-77.08716,49
704,313,White,38.92743,-77.10239,63
498,283,White,38.94751,-77.10377,65
875,682,White,38.91081,-77.0852,73
622,752,White,38.93541,-77.08195,69
460,223,White,38.95123,-77.10658,64
897,741,White,38.90867,-77.08247,52
691,357,White,38.92878,-77.10034,57
347,650,White,38.9622,-77.08668,65
979,1063,White,38.90069,-77.06749,62
494,486,White,38.94794,-77.09433,67
716,516,White,38.92631,-77.09293,62
342,355,White,38.9627,-77.10042,71
739,525,White,38.9241,-77.09252,64
1094,954,White,38.88952,-77.07256,63
1218,906,White,38.87742,-77.0748,61
329,404,White,38.96394,-77.09815,74
631,681,White,38.93454,-77.08527,67
711,530,White,38.92678,-77.0923,88
239,693,White,38.97269,-77.0847,65
1036,1034,White,38.89521,-77.06881,60
352,315,White,38.96174,-77.10229,74
769,317,White,38.92115,-77.10217,63
801,726,White,38.91801,-77.08317,66
716,533,White,38.92628,-77.09213,66
707,314,White,38.92723,-77.10235,69
774,571,White,38.92069,-77.0904,69
225,499,White,38.97411,-77.09372,63
716,629,White,38.9263,-77.08769,65
953,525,White,38.90322,-77.09253,57
743,505,White,38.92372,-77.09345,62
895,464,White,38.90891,-77.09534,33
10,632,White,38.99498,-77.08755,52
329,431,White,38.96398,-77.09687,29
672,650,White,38.93062,-77.0867,61
1137,911,White,38.88536,-77.07456,62
1047,1010,White,38.89406,-77.06995,67
643,410,White,38.93337,-77.09787,73
584,200,White,38.93915,-77.10763,67
1090,939,White,38.88995,-77.07324,67
732,330,White,38.92475,-77.10157,58
290,354,White,38.96775,-77.10045,71
1082,977,White,38.89073,-77.07147,69
997,793,White,38.899,-77.08004,34
774,703,White,38.92071,-77.08423,63
947,706,White,38.90387,-77.0841,71
400,765,White,38.95704,-77.08134,66
624,381,White,38.93524,-77.09919,71
812,892,White,38.91695,-77.07544,63
1731,797,White,38.82756,-77.07984,63
1060,1049,White,38.89282,-77.06815,50
1075,1019,White,38.89134,-77.06954,65
711,947,White,38.92681,-77.07288,56
631,127,White,38.93457,-77.11102,58
898,756,White,38.90858,-77.08177,65
1039,761,White,38.89491,-77.08153,60
810,613,White,38.91718,-77.08843,69
486,694,White,38.94873,-77.08466,65
872,289,White,38.91108,-77.10348,65
917,998,White,38.90673,-77.07049,70
875,722,White,38.91081,-77.08336,78
392,434,White,38.95779,-77.09676,64
472,245,White,38.95004,-77.10555,45
699,659,White,38.92799,-77.08627,63
906,534,White,38.9078,-77.09211,61
1000,1063,White,38.8987,-77.06749,60
517,728,White,38.94564,-77.08306,68
647,648,White,38.93305,-77.08677,60
1165,1095,White,38.88259,-77.06601,69
356,293,White,38.96135,-77.1033,61
594,752,White,38.93819,-77.08196,51
1055,969,White,38.89335,-77.07184,52
1113,975,White,38.88764,-77.07156,39
885,539,White,38.90982,-77.09188,23
844,600,White,38.91386,-77.08902,49
636,486,White,38.93409,-77.09433,71
561,474,White,38.94136,-77.09487,69
1151,1094,White,38.88401,-77.06602,67
1038,1000,White,38.89497,-77.07039,73
817,368,White,38.91648,-77.09983,71
1021,955,White,38.89666,-77.0725,63
718,719,White,38.92608,-77.08349,66
964,872,White,38.90218,-77.07636,65
629,949,White,38.93481,-77.0728,64
544,830,White,38.94309,-77.07834,67
877,780,White,38.91064,-77.08066,68
665,504,White,38.93123,-77.09348,66
682,625,White,38.92962,-77.08786,70
924,665,White,38.90608,-77.08601,66
846,373,White,38.91362,-77.09957,69
721,610,White,38.92584,-77.08857,57
1106,941,White,38.88838,-77.07315,55
916,841,White,38.90689,-77.07781,71
797,714,White,38.91838,-77.08371,67
587,1044,White,38.93884,-77.06837,52
679,139,White,38.92988,-77.11048,68
737,518,White,38.92427,-77.09285,52
88,623,White,38.98738,-77.08796,52
479,434,White,38.94939,-77.09675,64
600,165,White,38.93759,-77.10927,66
1081,947,White,38.89076,-77.07288,68
543,1086,White,38.9431,-77.06639,67
507,263,White,38.94661,-77.10471,67
949,552,White,38.90366,-77.09124,64
657,356,White,38.93201,-77.10037,68
591,700,White,38.93845,-77.08439,71
239,693,White,38.97275,-77.08468,64
1188,1087,White,38.88043,-77.06636,49
1131,1005,White,38.88595,-77.07016,65
698,674,White,38.92806,-77.08558,68
987,555,White,38.89993,-77.0911,59
747,880,White,38.9233,-77.07599,70
684,369,White,38.92941,-77.09975,56
935,715,White,38.905,-77.08368,55
731,729,White,38.92481,-77.08302,43
556,160,White,38.94187,-77.10951,71
388,690,White,38.95821,-77.08483,65
431,444,White,38.95408,-77.09629,61
480,480,White,38.94928,-77.0946,97
1097,954,White,38.88921,-77.07258,60
467,259,White,38.95054,-77.10488,67
713,946,White,38.92658,-77.07292,29
314,515,White,38.9654,-77.09298,65
649,358,White,38.93286,-77.10028,67
450,404,White,38.95223,-77.09815,63
1036,1011,White,38.89516,-77.06989,65
752,622,White,38.9228,-77.08799,73
307,454,White,38.9661,-77.0958,70
442,399,White,38.953,-77.09836,53
730,332,White,38.92497,-77.10149,71
914,434,White,38.90703,-77.09674,68
799,596,White,38.91819,-77.08922,56
1214,1065,White,38.87786,-77.06738,74
356,291,White,38.96129,-77.10341,66
624,213,White,38.93527,-77.10701,75
838,933,White,38.91442,-77.07355,47
820,555,White,38.91616,-77.09113,69
370,289,White,38.95994,-77.1035,63
1123,981,White,38.88675,-77.07128,72
700,320,White,38.92789,-77.10205,55
148,725,White,38.98153,-77.08322,70
1044,1117,White,38.89437,-77.06499,66
83,586,White,38.98792,-77.08968,63
800,754,White,38.91816,-77.08188,65
715,535,White,38.92637,-77.09205,67
898,632,White,38.90863,-77.08751,69
516,386,White,38.94578,-77.09898,40
787,342,White,38.91943,-77.10104,64
674,308,White,38.93037,-77.10259,66
521,667,White,38.94526,-77.08591,67
1033,1019,White,38.89543,-77.06955,54
1160,1103,White,38.88314,-77.06561,73
676,360,White,38.93016,-77.1002,54
793,309,White,38.91881,-77.10255,61
714,649,White,38.9265,-77.08674,56
1027,605,White,38.89607,-77.08881,62
848,667,White,38.9135,-77.08592,65
692,617,White,38.92863,-77.08823,63
635,538,White,38.93417,-77.0919,60
1011,567,White,38.89758,-77.09058,66
873,369,White,38.91107,-77.09976,65
637,94,White,38.93398,-77.11255,59
914,497,White,38.90703,-77.09383,50
840,656,White,38.91426,-77.0864,21
1240,832,White,38.87534,-77.07822,66
292,768,White,38.96758,-77.08123,63
955,1022,White,38.90304,-77.06941,43
1229,783,White,38.87638,-77.0805,66
674,601,White,38.93043,-77.08899,58
1021,939,White,38.89665,-77.07325,73
946,534,White,38.9039,-77.09208,76
914,373,White,38.90704,-77.09957,66
503,434,White,38.94705,-77.09674,74
888,251,White,38.90958,-77.10524,66
677,449,White,38.93013,-77.09607,61
260,524,White,38.97063,-77.09258,65
835,322,White,38.91474,-77.10197,61
1207,802,White,38.87852,-77.07961,55
793,360,White,38.9188,-77.1002,68
1021,536,White,38.89661,-77.092,51
649,87,White,38.93281,-77.11289,67
832,375,White,38.91499,-77.09949,61
695,154,White,38.9283,-77.10975,68
711,946,White,38.92681,-77.07294,59
770,632,White,38.92107,-77.08756,23
578,505,White,38.93968,-77.09342,75
1021,956,White,38.8966,-77.07248,41
590,702,White,38.93858,-77.08429,65
930,709,White,38.90544,-77.08394,45
304,487,White,38.96635,-77.09429,68
945,430,White,38.90403,-77.09694,69
612,325,White,38.93638,-77.10181,80
517,727,White,38.94562,-77.08312,72
733,325,White,38.92468,-77.1018,83
380,294,White,38.95895,-77.10326,91
512,688,White,38.94611,-77.08495,70
944,577,White,38.90407,-77.09009,59
266,461,White,38.97006,-77.0955,62
1303,1404,White,38.86918,-77.0516,73
595,752,White,38.93807,-77.08194,64
1169,1073,White,38.88225,-77.06701,74
1067,1009,White,38.89216,-77.06998,77
865,877,White,38.91179,-77.07614,61
723,516,White,38.92567,-77.09295,65
